PenerimaanID	CalonMahasiswaID	Tahun	AsalSekolahID	JalurID	MitraID	ProdiID_Diterima	ProdiID_Pil1	ProdiID_Pil2	StatusID	NomorPendaftaran	NomorUTBK	RataRataRapor	RataRataUTBK	RataRataSMITS	PoinPrestasi	NilaiAkhir	NRP
2351	30351	2022	18	3	0	19	19	14	1	121121152279	0	0	0	67	0	53.20	4026220838
2352	30352	2022	15	3	0	30	30	5	1	121121153956	0	0	0	75	0	59.60	4026220797
2353	30353	2022	95	3	0	30	30	6	1	121121160429	0	0	0	78	0	62.00	4026221554
2354	30354	2022	102	3	0	30	30	20	1	121121159953	0	0	0	90	0	71.60	4026221819
2355	30355	2022	168	3	0	30	30	3	1	121121156019	0	0	0	83	0	66.40	4026221613
2356	30356	2022	36	3	0	30	30	25	1	121121153705	0	0	0	80	0	63.60	4026221771
2357	30357	2022	16	3	0	42	42	24	1	121121152592	0	0	0	82	0	65.60	4026220882
2358	30358	2022	138	3	0	10	10	15	1	121121154147	0	0	0	65	0	51.60	4026221929
2359	30359	2022	140	3	0	30	30	15	1	121121153043	0	0	0	95	0	75.60	4026221401
2360	30360	2022	134	3	0	30	30	4	1	121121159004	0	0	0	92	0	73.60	4026220643
2361	30361	2022	175	3	0	30	30	6	1	121121153662	0	0	0	92	0	73.20	4026220377
2362	30362	2022	84	3	0	30	30	23	1	121121151553	0	0	0	74	0	59.20	4026221909
2363	30363	2022	119	3	0	1	1	27	1	121121155146	0	0	0	88	0	70.00	4026221839
2364	30364	2022	186	3	0	3	3	21	1	121121157284	0	0	0	81	0	64.80	4026220271
2365	30365	2022	47	3	0	30	30	12	1	121121153541	0	0	0	93	0	74.40	4026220956
2366	30366	2022	168	3	0	24	24	13	1	121121160312	0	0	0	87	0	69.60	4026221911
2367	30367	2022	17	3	0	20	20	23	1	121121160807	0	0	0	86	0	68.40	4026221137
2368	30368	2022	182	3	0	30	30	19	1	121121155411	0	0	0	68	0	54.00	4026221691
2369	30369	2022	96	3	0	30	30	1	1	121121159839	0	0	0	78	0	62.40	4026220358
2370	30370	2022	33	3	0	30	30	13	1	121121158039	0	0	0	88	0	70.00	4026220531
2371	30371	2022	195	3	0	30	30	10	1	121121159327	0	0	0	73	0	58.00	4026220232
2372	30372	2022	125	3	0	30	30	11	1	121121154375	0	0	0	82	0	65.60	4026220757
2373	30373	2022	160	3	0	30	30	23	1	121121157843	0	0	0	81	0	64.40	4026220989
2374	30374	2022	157	3	0	30	30	17	1	121121160411	0	0	0	88	0	70.00	4026221522
2375	30375	2022	150	3	0	2	2	28	1	121121152193	0	0	0	73	0	58.40	4026221213
2376	30376	2022	48	3	0	30	30	31	1	121121156521	0	0	0	79	0	62.80	4026220426
2377	30377	2022	41	3	0	30	30	20	1	121121154607	0	0	0	81	0	64.80	4026220966
2378	30378	2022	189	3	0	30	30	23	1	121121151190	0	0	0	93	0	74.40	4026221699
2379	30379	2022	90	3	0	30	30	23	1	121121159547	0	0	0	78	0	62.00	4026221687
2380	30380	2022	104	3	0	30	30	5	1	121121158539	0	0	0	71	0	56.80	4026221089
2381	30381	2022	15	3	0	30	30	23	1	121121156052	0	0	0	80	0	63.60	4026221027
2382	30382	2022	32	3	0	2	2	21	1	121121158905	0	0	0	91	0	72.40	4026221955
2383	30383	2022	92	3	0	14	14	10	1	121121153681	0	0	0	75	0	60.00	4026220741
2384	30384	2022	93	3	0	30	30	13	1	121121153087	0	0	0	93	0	74.00	4026220666
2385	30385	2022	186	3	0	0	30	42	1	121121153724	0	0	0	88	0	70.00	4026221808
2386	30386	2022	61	3	0	5	5	32	1	121121157951	0	0	0	77	0	61.60	4026221315
2387	30387	2022	19	3	0	30	30	25	1	121121155377	0	0	0	85	0	67.60	4026220519
2388	30388	2022	57	3	0	32	32	2	1	121121159448	0	0	0	78	0	62.00	4026221913
2389	30389	2022	110	3	0	30	30	13	1	121121156834	0	0	0	76	0	60.80	4026221920
2390	30390	2022	26	3	0	15	15	4	1	121121158116	0	0	0	73	0	58.00	4026221048
2391	30391	2022	131	3	0	30	30	17	1	121121153092	0	0	0	87	0	69.60	4026221432
2392	30392	2022	89	3	0	6	6	13	1	121121152444	0	0	0	72	0	57.60	4026220174
2393	30393	2022	121	3	0	30	30	26	1	121121150951	0	0	0	72	0	57.20	4026221086
2394	30394	2022	29	3	0	15	15	23	1	121121157414	0	0	0	97	0	77.60	4026221546
2395	30395	2022	197	3	0	30	30	2	1	121121156349	0	0	0	90	0	72.00	4026221981
2396	30396	2022	188	3	0	11	11	10	1	121121155084	0	0	0	74	0	58.80	4026220652
2397	30397	2022	175	3	0	17	17	30	1	121121159277	0	0	0	77	0	61.60	4026221303
2398	30398	2022	64	3	0	30	30	11	1	121121157108	0	0	0	91	0	72.40	4026220948
2399	30399	2022	151	3	0	30	30	31	1	121121152122	0	0	0	90	0	71.60	4026221178
2400	30400	2022	85	3	0	24	24	23	1	121121155606	0	0	0	91	0	72.40	4026221028
2401	30401	2022	22	4	0	23	23	2	1	121121154095	0	87	0	0	0	73.95	4026221455
2402	30402	2022	189	4	0	30	30	19	1	121121159133	0	85	0	0	0	72.25	4026221071
2403	30403	2022	180	4	0	30	30	31	1	121121160045	0	87	0	0	0	73.95	4026221744
2404	30404	2022	37	4	0	0	30	32	1	121121156918	0	88	0	0	0	74.80	4026220766
2405	30405	2022	36	4	0	20	20	17	1	121121160100	0	87	0	0	0	73.95	4026220091
2406	30406	2022	39	4	0	0	30	14	1	121121152041	0	85	0	0	0	72.25	4026220421
2407	30407	2022	70	4	0	30	30	1	1	121121151819	0	86	0	0	0	73.10	4026220210
2408	30408	2022	157	4	0	24	24	9	1	121121157151	0	85	0	0	0	72.25	4026220055
2409	30409	2022	170	4	0	30	30	17	1	121121151808	0	86	0	0	0	73.10	4026221429
2410	30410	2022	65	4	0	30	30	19	1	121121158168	0	84	0	0	0	71.40	4026221103
2411	30411	2022	181	4	0	30	30	13	1	121121154484	0	87	0	0	0	73.95	4026220692
2412	30412	2022	75	4	0	30	30	13	1	121121154912	0	85	0	0	0	72.25	4026221061
2413	30413	2022	47	4	0	30	30	42	1	121121152246	0	87	0	0	0	73.95	4026221071
2414	30414	2022	32	4	0	25	25	14	1	121121159629	0	87	0	0	0	73.95	4026220618
2415	30415	2022	47	4	0	30	30	21	1	121121154538	0	85	0	0	0	72.25	4026221846
2416	30416	2022	121	4	0	30	30	14	1	121121159150	0	88	0	0	0	74.80	4026221647
2417	30417	2022	63	4	0	2	2	20	1	121121151204	0	86	0	0	0	73.10	4026221600
2418	30418	2022	121	4	0	10	10	12	1	121121151543	0	86	0	0	0	73.10	4026220714
2419	30419	2022	77	4	0	30	30	4	1	121121154262	0	87	0	0	0	73.95	4026220870
2420	30420	2022	164	4	0	16	16	24	1	121121160100	0	86	0	0	0	73.10	4026220748
2421	30421	2022	28	4	0	30	30	11	1	121121154077	0	87	0	0	0	73.95	4026221708
2422	30422	2022	125	4	0	30	30	26	1	121121160724	0	85	0	0	0	72.25	4026220005
2423	30423	2022	197	4	0	30	30	11	1	121121153272	0	87	0	0	0	73.95	4026220228
2424	30424	2022	33	4	0	30	30	24	1	121121151395	0	88	0	0	0	74.80	4026220961
2425	30425	2022	66	4	0	27	27	9	1	121121155261	0	87	0	0	0	73.95	4026220402
2426	30426	2022	146	4	0	30	30	27	1	121121154167	0	85	0	0	0	72.25	4026221621
2427	30427	2022	142	4	0	30	30	42	1	121121151890	0	86	0	0	0	73.10	4026220165
2428	30428	2022	130	4	0	0	30	2	1	121121155208	0	85	0	0	0	72.25	4026220955
2429	30429	2022	12	4	0	30	30	27	1	121121153042	0	86	0	0	0	73.10	4026221501
2430	30430	2022	177	4	0	30	30	3	1	121121155632	0	84	0	0	0	71.40	4026221703
2431	30431	2022	89	4	0	30	30	13	1	121121158530	0	87	0	0	0	73.95	4026221162
2432	30432	2022	177	4	0	31	31	24	1	121121153334	0	85	0	0	0	72.25	4026220386
2433	30433	2022	82	4	0	30	30	10	1	121121154461	0	87	0	0	0	73.95	4026220040
2434	30434	2022	109	4	0	30	30	5	1	121121160020	0	87	0	0	0	73.95	4026220751
2435	30435	2022	187	4	0	0	30	20	1	121121158717	0	85	0	0	0	72.25	4026220504
2436	30436	2022	44	4	0	30	30	21	1	121121157217	0	88	0	0	0	74.80	4026221676
2437	30437	2022	190	4	0	30	30	6	1	121121154934	0	86	0	0	0	73.10	4026221014
2438	30438	2022	112	4	0	25	25	20	1	121121157918	0	86	0	0	0	73.10	4026221056
2439	30439	2022	120	4	0	30	30	5	1	121121157629	0	87	0	0	0	73.95	4026221308
2440	30440	2022	7	4	0	30	30	3	1	121121157553	0	86	0	0	0	73.10	4026220187
2441	30441	2022	123	4	0	30	30	15	1	121121159811	0	87	0	0	0	73.95	4026220742
2442	30442	2022	55	4	0	5	5	31	1	121121153324	0	85	0	0	0	72.25	4026220866
2443	30443	2022	139	4	0	30	30	13	1	121121156936	0	87	0	0	0	73.95	4026220408
2444	30444	2022	185	4	0	20	20	4	1	121121156162	0	88	0	0	0	74.80	4026220385
2445	30445	2022	18	4	0	30	30	25	1	121121156031	0	87	0	0	0	73.95	4026221865
2446	30446	2022	41	4	0	30	30	21	1	121121152117	0	85	0	0	0	72.25	4026221386
2447	30447	2022	110	4	0	15	15	5	1	121121155007	0	86	0	0	0	73.10	4026220405
2448	30448	2022	20	4	0	30	30	11	1	121121156435	0	85	0	0	0	72.25	4026220782
2449	30449	2022	10	4	0	30	30	13	1	121121157674	0	86	0	0	0	73.10	4026221331
2450	30450	2022	66	4	0	30	30	20	1	121121153539	0	84	0	0	0	71.40	4026220312
2451	30451	2022	170	4	0	30	30	42	1	121121159239	0	87	0	0	0	73.95	4026221607
2452	30452	2022	16	4	0	30	30	15	1	121121159011	0	85	0	0	0	72.25	4026221263
2453	30453	2022	28	4	0	30	30	11	1	121121160905	0	87	0	0	0	73.95	4026220787
2454	30454	2022	18	4	0	30	30	21	1	121121152275	0	87	0	0	0	73.95	4026221127
2455	30455	2022	100	4	0	30	30	23	1	121121153739	0	85	0	0	0	72.25	4026220655
2456	30456	2022	131	4	0	30	30	15	1	121121156223	0	88	0	0	0	74.80	4026220269
2457	30457	2022	133	4	0	0	30	5	1	121121153805	0	86	0	0	0	73.10	4026221937
2458	30458	2022	120	4	0	30	30	32	1	121121158979	0	86	0	0	0	73.10	4026221683
2459	30459	2022	121	4	0	30	30	31	1	121121156615	0	87	0	0	0	73.95	4026220318
2460	30460	2022	76	4	0	30	30	9	1	121121152501	0	86	0	0	0	73.10	4026220432
2461	30461	2022	127	4	0	30	30	28	1	121121155617	0	87	0	0	0	73.95	4026221436
2462	30462	2022	180	4	0	30	30	23	1	121121154204	0	85	0	0	0	72.25	4026220755
2463	30463	2022	7	4	0	30	30	23	1	121121157320	0	87	0	0	0	73.95	4026221134
2464	30464	2022	16	4	0	30	30	28	1	121121152300	0	88	0	0	0	74.80	4026220125
2465	30465	2022	169	4	0	30	30	19	1	121121154933	0	87	0	0	0	73.95	4026220124
2466	30466	2022	28	4	0	0	30	23	1	121121158615	0	85	0	0	0	72.25	4026221142
2467	30467	2022	57	4	0	30	30	16	1	121121153728	0	86	0	0	0	73.10	4026220283
2468	30468	2022	11	4	0	30	30	4	1	121121158075	0	85	0	0	0	72.25	4026220233
2469	30469	2022	121	4	0	23	23	20	1	121121151979	0	86	0	0	0	73.10	4026220308
2470	30470	2022	95	4	0	0	30	15	1	121121155098	0	84	0	0	0	71.40	4026221636
2471	30471	2022	149	4	0	27	27	19	1	121121150977	0	87	0	0	0	73.95	4026221698
2472	30472	2022	105	4	0	9	9	12	1	121121158285	0	85	0	0	0	72.25	4026221665
2473	30473	2022	108	4	0	30	30	1	1	121121157196	0	87	0	0	0	73.95	4026220363
2474	30474	2022	62	4	0	0	30	25	1	121121155338	0	87	0	0	0	73.95	4026221863
2475	30475	2022	145	4	0	10	10	27	1	121121160846	0	85	0	0	0	72.25	4026221788
2476	30476	2022	178	4	0	30	30	25	1	121121153606	0	88	0	0	0	74.80	4026220561
2477	30477	2022	80	4	0	30	30	15	1	121121152962	0	86	0	0	0	73.10	4026220670
2478	30478	2022	190	4	0	26	26	4	1	121121159020	0	86	0	0	0	73.10	4026221978
2479	30479	2022	90	4	0	18	18	26	1	121121151293	0	87	0	0	0	73.95	4026220364
2480	30480	2022	30	4	0	3	3	6	1	121121152653	0	86	0	0	0	73.10	4026220121
2481	30481	2022	156	4	0	30	30	15	1	121121154035	0	87	0	0	0	73.95	4026220521
2482	30482	2022	51	4	0	30	30	11	1	121121151409	0	85	0	0	0	72.25	4026220233
2483	30483	2022	63	4	0	30	30	10	1	121121155764	0	87	0	0	0	73.95	4026221873
2484	30484	2022	140	4	0	30	30	31	1	121121158170	0	88	0	0	0	74.80	4026220692
2485	30485	2022	120	4	0	11	11	25	1	121121160902	0	87	0	0	0	73.95	4026220515
2486	30486	2022	119	4	0	25	25	6	1	121121152914	0	85	0	0	0	72.25	4026220495
2487	30487	2022	21	4	0	30	30	10	1	121121160250	0	86	0	0	0	73.10	4026220821
2488	30488	2022	136	4	0	4	4	28	1	121121155853	0	85	0	0	0	72.25	4026221304
2489	30489	2022	173	4	0	30	30	9	1	121121154879	0	86	0	0	0	73.10	4026220834
2490	30490	2022	2	4	0	30	30	6	1	121121159833	0	84	0	0	0	71.40	4026221883
2491	30491	2022	179	4	0	16	16	24	1	121121156948	0	87	0	0	0	73.95	4026220517
2492	30492	2022	134	4	0	30	30	26	1	121121151475	0	85	0	0	0	72.25	4026221387
2493	30493	2022	36	4	0	30	30	14	1	121121156863	0	87	0	0	0	73.95	4026221694
2494	30494	2022	47	4	0	30	30	5	1	121121159173	0	87	0	0	0	73.95	4026221096
2495	30495	2022	152	4	0	30	30	27	1	121121158221	0	85	0	0	0	72.25	4026220584
2496	30496	2022	33	4	0	0	30	13	1	121121155913	0	88	0	0	0	74.80	4026220647
2497	30497	2022	15	4	0	20	20	21	1	121121158086	0	86	0	0	0	73.10	4026221800
2498	30498	2022	97	4	0	30	30	25	1	121121160897	0	86	0	0	0	73.10	4026221750
2499	30499	2022	18	4	0	30	30	18	1	121121155434	0	89	0	0	0	75.65	4026220062
2500	30500	2022	189	4	0	30	30	31	1	121121157079	0	84	0	0	0	71.40	4026220733
2501	30501	2022	26	5	0	5	5	14	1	121121152727	0	0	0	85	0	67.60	4026221861
2502	30502	2022	189	5	0	30	30	23	1	121121156850	0	0	0	69	0	55.20	4026220861
2503	30503	2022	182	5	0	13	13	19	1	121121151443	0	0	0	90	0	71.60	4026221101
2504	30504	2022	100	5	0	0	30	5	1	121121160419	0	0	0	93	0	74.40	4026221109
2505	30505	2022	18	5	0	16	16	27	1	121121151487	0	0	0	68	0	54.40	4026220562
2506	30506	2022	134	5	0	30	30	12	1	121121160201	0	0	0	85	0	68.00	4026221563
2507	30507	2022	144	5	0	15	15	25	1	121121153137	0	0	0	70	0	56.00	4026221855
2508	30508	2022	85	5	0	0	30	5	1	121121154477	0	0	0	80	0	64.00	4026220766
2509	30509	2022	17	5	0	30	30	23	1	121121159222	0	0	0	83	0	66.00	4026220078
2510	30510	2022	193	5	0	30	30	26	1	121121157540	0	0	0	65	0	51.60	4026220740
2511	30511	2022	1	5	0	15	15	23	1	121121155723	0	0	0	74	0	59.20	4026220948
2512	30512	2022	157	5	0	30	30	3	1	121121151150	0	0	0	79	0	63.20	4026221325
2513	30513	2022	39	5	0	3	3	5	1	121121152903	0	0	0	68	0	54.00	4026221495
2514	30514	2022	164	5	0	30	30	18	1	121121153457	0	0	0	76	0	60.80	4026220389
2515	30515	2022	58	5	0	30	30	13	1	121121157520	0	0	0	84	0	66.80	4026221102
2516	30516	2022	91	5	0	32	32	18	1	121121152661	0	0	0	85	0	68.00	4026220635
2517	30517	2022	165	5	0	15	15	20	1	121121156255	0	0	0	93	0	74.40	4026220219
2518	30518	2022	43	5	0	30	30	18	1	121121151933	0	0	0	68	0	54.00	4026221077
2519	30519	2022	1	5	0	3	3	20	1	121121154216	0	0	0	64	0	50.80	4026220201
2520	30520	2022	120	5	0	30	30	27	1	121121156944	0	0	0	79	0	63.20	4026221486
2521	30521	2022	29	5	0	13	13	1	1	121121160329	0	0	0	75	0	60.00	4026221997
2522	30522	2022	38	5	0	0	30	15	1	121121152116	0	0	0	84	0	67.20	4026220242
2523	30523	2022	67	5	0	30	30	21	1	121121157126	0	0	0	78	0	62.00	4026221983
2524	30524	2022	119	5	0	24	24	9	1	121121159758	0	0	0	63	0	50.40	4026220191
2525	30525	2022	50	5	0	30	30	1	1	121121159657	0	0	0	75	0	60.00	4026221413
2526	30526	2022	97	5	0	17	17	20	1	121121156376	0	0	0	75	0	60.00	4026220533
2527	30527	2022	170	5	0	30	30	20	1	121121159083	0	0	0	97	0	77.60	4026220221
2528	30528	2022	1	5	0	14	14	18	1	121121158248	0	0	0	80	0	63.60	4026221091
2529	30529	2022	123	5	0	42	42	28	1	121121155180	0	0	0	74	0	59.20	4026221820
2530	30530	2022	36	5	0	30	30	27	1	121121153631	0	0	0	77	0	61.60	4026220765
2531	30531	2022	93	5	0	9	9	16	1	121121156446	0	0	0	77	0	61.60	4026220860
2532	30532	2022	14	5	0	30	30	25	1	121121153107	0	0	0	80	0	64.00	4026220913
2533	30533	2022	189	5	0	30	30	23	1	121121156971	0	0	0	89	0	70.80	4026220542
2534	30534	2022	72	5	0	0	17	6	1	121121153845	0	0	0	79	0	62.80	4026220030
2535	30535	2022	110	5	0	20	20	30	1	121121160101	0	0	0	71	0	56.40	4026220106
2536	30536	2022	56	5	0	30	30	2	1	121121154485	0	0	0	75	0	60.00	4026221731
2537	30537	2022	163	5	0	30	30	16	1	121121154712	0	0	0	92	0	73.20	4026221475
2538	30538	2022	86	5	0	27	27	31	1	121121153289	0	0	0	82	0	65.60	4026220278
2539	30539	2022	13	5	0	30	30	17	1	121121157786	0	0	0	87	0	69.20	4026220599
2540	30540	2022	110	5	0	30	30	16	1	121121157327	0	0	0	89	0	71.20	4026221868
2541	30541	2022	96	5	0	30	30	9	1	121121157425	0	0	0	82	0	65.20	4026220055
2542	30542	2022	58	5	0	30	30	20	1	121121159099	0	0	0	78	0	62.40	4026221360
2543	30543	2022	178	5	0	30	30	12	1	121121151972	0	0	0	80	0	64.00	4026221684
2544	30544	2022	115	5	0	30	30	31	1	121121158969	0	0	0	85	0	67.60	4026220291
2545	30545	2022	123	5	0	30	30	4	1	121121156680	0	0	0	78	0	62.00	4026221724
2546	30546	2022	191	5	0	30	30	17	1	121121158682	0	0	0	76	0	60.40	4026220285
2547	30547	2022	60	5	0	30	30	20	1	121121156334	0	0	0	79	0	62.80	4026221350
2548	30548	2022	81	5	0	30	30	20	1	121121158355	0	0	0	96	0	76.40	4026221392
2549	30549	2022	93	5	0	30	30	32	1	121121158836	0	0	0	84	0	67.20	4026221971
2550	30550	2022	142	5	0	30	30	6	1	121121159539	0	0	0	91	0	72.80	4026220884
2551	30551	2022	199	5	0	0	30	26	1	121121160811	0	0	0	73	0	58.40	4026220104
2552	30552	2022	19	5	0	30	30	10	1	121121158182	0	0	0	80	0	63.60	4026221167
2553	30553	2022	28	5	0	0	30	17	1	121121157565	0	0	0	83	0	66.00	4026221444
2554	30554	2022	100	5	0	30	30	14	1	121121159806	0	0	0	71	0	56.80	4026221420
2555	30555	2022	162	5	0	1	1	25	1	121121152469	0	0	0	74	0	59.20	4026221446
2556	30556	2022	128	5	0	0	30	3	1	121121152368	0	0	0	89	0	71.20	4026220858
2557	30557	2022	112	5	0	30	30	20	1	121121153940	0	0	0	84	0	67.20	4026221572
2558	30558	2022	29	5	0	30	30	4	1	121121157441	0	0	0	74	0	59.20	4026221563
2559	30559	2022	122	5	0	30	30	12	1	121121157928	0	0	0	84	0	67.20	4026221584
2560	30560	2022	82	5	0	30	30	42	1	121121152677	0	0	0	72	0	57.20	4026220212
2561	30561	2022	141	5	0	30	30	4	1	121121156044	0	0	0	80	0	64.00	4026220116
2562	30562	2022	199	5	0	12	12	15	1	121121153477	0	0	0	73	0	58.40	4026221934
2563	30563	2022	41	5	0	30	30	24	1	121121151792	0	0	0	88	0	70.00	4026221136
2564	30564	2022	165	5	0	30	30	15	1	121121157897	0	0	0	89	0	71.20	4026220301
2565	30565	2022	7	5	0	30	30	19	1	121121159617	0	0	0	75	0	59.60	4026221005
2566	30566	2022	190	5	0	30	30	31	1	121121156142	0	0	0	67	0	53.20	4026221210
2567	30567	2022	101	5	0	19	19	9	1	121121160648	0	0	0	77	0	61.60	4026221685
2568	30568	2022	140	5	0	30	30	2	1	121121157851	0	0	0	95	0	75.60	4026221829
2569	30569	2022	52	5	0	30	30	1	1	121121160269	0	0	0	67	0	53.20	4026221303
2570	30570	2022	81	5	0	30	30	21	1	121121160847	0	0	0	74	0	59.20	4026220095
2571	30571	2022	80	5	0	24	24	20	1	121121155707	0	0	0	93	0	74.40	4026221504
2572	30572	2022	198	5	0	30	30	6	1	121121153747	0	0	0	89	0	70.80	4026221637
2573	30573	2022	105	5	0	0	30	21	1	121121153010	0	0	0	82	0	65.60	4026220705
2574	30574	2022	152	5	0	30	30	26	1	121121152940	0	0	0	96	0	76.80	4026221721
2575	30575	2022	134	5	0	30	30	27	1	121121151140	0	0	0	75	0	59.60	4026221724
2576	30576	2022	113	5	0	26	26	17	1	121121154040	0	0	0	90	0	72.00	4026221381
2577	30577	2022	197	5	0	15	15	21	1	121121160253	0	0	0	88	0	70.00	4026220597
2578	30578	2022	54	5	0	0	30	23	1	121121160752	0	0	0	85	0	67.60	4026220978
2579	30579	2022	24	5	0	30	30	26	1	121121158936	0	0	0	68	0	54.40	4026221976
2580	30580	2022	141	5	0	30	30	1	1	121121157753	0	0	0	75	0	59.60	4026220100
2581	30581	2022	135	5	0	30	30	21	1	121121154004	0	0	0	88	0	70.00	4026221481
2582	30582	2022	85	5	0	30	30	19	1	121121158475	0	0	0	81	0	64.40	4026220894
2583	30583	2022	155	5	30	0	30	1	1	121121152517	0	0	0	84	0	67.20	4026220313
2584	30584	2022	114	5	1	30	30	21	1	121121152984	0	0	0	75	0	59.60	4026220674
2585	30585	2022	154	5	2	30	30	42	1	121121158743	0	0	0	75	0	59.60	4026221529
2586	30586	2022	44	5	3	30	30	13	1	121121152088	0	0	0	87	0	69.60	4026220854
2587	30587	2022	71	5	4	14	14	4	1	121121154014	0	0	0	77	0	61.20	4026220682
2588	30588	2022	5	5	5	30	30	28	1	121121160655	0	0	0	84	0	67.20	4026221651
2589	30589	2022	72	5	6	30	30	23	1	121121156837	0	0	0	82	0	65.60	4026221927
2590	30590	2022	70	5	7	30	30	10	1	121121159307	0	0	0	79	0	62.80	4026221978
2591	30591	2022	195	5	8	30	30	4	1	121121152601	0	0	0	80	0	64.00	4026221020
2592	30592	2022	29	5	9	30	30	15	1	121121155679	0	0	0	65	0	52.00	4026221776
2593	30593	2022	96	5	10	24	24	21	1	121121152675	0	0	0	66	0	52.80	4026220936
2594	30594	2022	120	5	11	30	30	21	1	121121158230	0	0	0	87	0	69.60	4026220114
2595	30595	2022	6	5	12	0	30	28	1	121121155805	0	0	0	68	0	54.40	4026221984
2596	30596	2022	2	5	13	30	30	15	1	121121154613	0	0	0	75	0	59.60	4026221074
2597	30597	2022	195	5	14	30	30	27	1	121121155790	0	0	0	84	0	66.80	4026221047
2598	30598	2022	188	5	15	30	30	21	1	121121156918	0	0	0	80	0	63.60	4026221597
2599	30599	2022	121	5	16	30	30	6	1	121121156188	0	0	0	84	0	67.20	4026221724
2600	30600	2022	135	5	17	30	30	25	1	121121156706	0	0	0	84	0	66.80	4026221968
2601	30601	2023	200	3	0	30	30	11	1	121121153493	0	0	0	82	0	65.20	6026230859
2602	30602	2023	174	3	0	30	30	41	1	121121154749	0	0	0	72	0	57.60	6026230095
2603	30603	2023	9	3	0	30	30	42	1	121121151869	0	0	0	78	0	62.40	6026230553
2604	30604	2023	7	3	0	15	15	42	1	121121154328	0	0	0	80	0	64.00	6026231604
2605	30605	2023	31	3	0	9	9	42	1	121121152406	0	0	0	71	0	56.80	6026231214
2606	30606	2023	86	3	0	30	30	8	1	121121154219	0	0	0	85	0	67.60	6026231643
2607	30607	2023	102	3	0	30	30	33	1	121121153575	0	0	0	84	0	67.20	6026231566
2608	30608	2023	95	3	0	30	30	6	1	121121154603	0	0	0	81	0	64.40	6026230346
2609	30609	2023	145	3	0	0	18	6	1	121121160120	0	0	0	96	0	76.80	6026231720
2610	30610	2023	178	3	0	30	30	21	1	121121158080	0	0	0	90	0	71.60	6026231237
2611	30611	2023	15	3	0	30	30	17	1	121121155179	0	0	0	75	0	59.60	6026230704
2612	30612	2023	26	3	0	8	8	24	1	121121152418	0	0	0	90	0	71.60	6026231302
2613	30613	2023	123	3	0	30	30	23	1	121121155877	0	0	0	86	0	68.80	6026230824
2614	30614	2023	107	3	0	30	30	19	1	121121157023	0	0	0	80	0	63.60	6026230857
2615	30615	2023	157	3	0	28	28	21	1	121121151426	0	0	0	88	0	70.00	6026230411
2616	30616	2023	91	3	0	0	30	16	1	121121158670	0	0	0	84	0	67.20	6026230608
2617	30617	2023	164	3	0	7	7	1	1	121121157185	0	0	0	73	0	58.40	6026231791
2618	30618	2023	159	3	0	30	30	16	1	121121160874	0	0	0	94	0	75.20	6026230683
2619	30619	2023	47	3	0	20	20	28	1	121121157306	0	0	0	81	0	64.40	6026231495
2620	30620	2023	200	3	0	30	30	31	1	121121158312	0	0	0	79	0	62.80	6026231081
2621	30621	2023	120	3	0	14	14	15	1	121121155677	0	0	0	87	0	69.60	6026230110
2622	30622	2023	191	3	0	12	12	18	1	121121159539	0	0	0	91	0	72.80	6026230692
2623	30623	2023	100	3	0	30	30	19	1	121121160197	0	0	0	80	0	64.00	6026230017
2624	30624	2023	175	3	0	30	30	17	1	121121155781	0	0	0	72	0	57.60	6026231461
2625	30625	2023	94	3	0	5	5	28	1	121121155650	0	0	0	78	0	62.40	6026231952
2626	30626	2023	85	3	0	30	30	9	1	121121153293	0	0	0	82	0	65.20	6026230317
2627	30627	2023	169	3	0	21	21	13	1	121121156896	0	0	0	92	0	73.20	6026231237
2628	30628	2023	175	3	0	30	30	5	1	121121153336	0	0	0	73	0	58.40	6026231236
2629	30629	2023	151	3	0	30	30	28	1	121121158365	0	0	0	89	0	70.80	6026230260
2630	30630	2023	69	3	0	0	41	10	1	121121159919	0	0	0	82	0	65.60	6026231635
2631	30631	2023	2	3	0	30	30	33	1	121121155255	0	0	0	95	0	75.60	6026231924
2632	30632	2023	136	3	0	30	30	19	1	121121152283	0	0	0	64	0	51.20	6026231029
2633	30633	2023	13	3	0	30	30	2	1	121121154121	0	0	0	85	0	68.00	6026231006
2634	30634	2023	130	3	0	30	30	20	1	121121151373	0	0	0	84	0	66.80	6026230576
2635	30635	2023	1	3	0	30	30	28	1	121121151943	0	0	0	69	0	54.80	6026231873
2636	30636	2023	93	3	0	26	26	10	1	121121152199	0	0	0	77	0	61.60	6026231986
2637	30637	2023	185	3	0	30	30	13	1	121121156888	0	0	0	82	0	65.20	6026230123
2638	30638	2023	45	3	0	30	30	41	1	121121151392	0	0	0	84	0	66.80	6026231964
2639	30639	2023	50	3	0	20	20	33	1	121121152853	0	0	0	86	0	68.40	6026231771
2640	30640	2023	58	3	0	30	30	13	1	121121154022	0	0	0	79	0	62.80	6026231027
2641	30641	2023	120	3	0	16	16	18	1	121121155948	0	0	0	80	0	64.00	6026231197
2642	30642	2023	184	3	0	30	30	12	1	121121160672	0	0	0	77	0	61.20	6026231195
2643	30643	2023	84	3	0	30	30	24	1	121121152796	0	0	0	92	0	73.20	6026231607
2644	30644	2023	109	3	0	18	18	12	1	121121159525	0	0	0	89	0	70.80	6026230715
